Date,Site,Elevation,Taxon_TNRS_corrected,Taxon_written_on_envelopes,Individual_Number,Leaf_Number,Leaf_Area_cm2,Wet_Mass_g,Wet_Mass_WeighingScale,Dry_Mass_g,Dry_Mass_WeighingScale,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Leaf_Thickness_4_mm,Leaf_Thickness_5_mm,Leaf_Thickness_6_mm,Leaf_Thickness_Ave_mm,SLA_cm2-g,LDMC,notes
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,1,3,4.6315,0.047,2,0.0107,1,0.278,,,,,,,432.8504673,0.227659574,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,1,4,3.7598,0.0183,1,0.0035,1,0.227,,,,,,,1074.228571,0.191256831,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,1,5,4.5373,0.0238,1,0.005,1,0.277,,,,,,,907.46,0.210084034,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,2,1,4.0199,0.0379,1,0.0067,1,0.292,,,,,,,599.9850746,0.176781003,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,2,2,3.7583,0.0162,1,0.0031,1,0.24,,,,,,,1212.354839,0.191358025,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,2,3,3.4918,0.0331,1,0.0067,1,0.276,,,,,,,521.1641791,0.202416918,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,2,4,3.7958,0.0402,1,0.0065,1,0.282,,,,,,,583.9692308,0.161691542,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,2,5,4.2913,0.0301,1,0.0062,1,0.235,,,,,,,692.1451613,0.205980066,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,3,1,3.769,0.0324,1,0.0055,1,0.199,,,,,,,685.2727273,0.169753086,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,3,2,3.6123,0.0426,1,0.0068,1,0.271,,,,,,,531.2205882,0.159624413,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,3,4,3.7431,0.0104,1,0.0016,1,0.22,,,,,,,2339.4375,0.153846154,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,3,5,3.9523,0.017,1,0.0017,1,0.227,,,,,,,2324.882353,0.1,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,4,1,2.6808,0.0264,1,0.0043,1,0.228,,,,,,,623.4418605,0.162878788,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,4,2,2.8147,0.0318,1,0.006,1,0.222,,,,,,,469.1166667,0.188679245,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,4,3,3.5045,0.0226,1,0.004,1,0.221,,,,,,,876.125,0.17699115,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,4,4,4.6529,0.0278,1,0.0053,1,0.247,,,,,,,877.9056604,0.190647482,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,4,5,3.3415,0.0263,1,0.0055,1,0.292,,,,,,,607.5454545,0.209125475,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,5,1,3.4971,0.0425,1,0.0098,1,0.198,,,,,,,356.8469388,0.230588235,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,5,3,4.3221,0.0296,1,0.0078,1,0.227,,,,,,,554.1153846,0.263513514,
20150820,M,3500,Prunella vulgaris,Prunella_vulgaris,5,4,4.5427,0.0184,1,0.0057,1,0.196,,,,,,,796.9649123,0.309782609,
20150820,M,3500,Pyrethrum tatsienense,Pyrethrum_tatsinense,1,1,2.6315,0.0928,1,0.0182,1,0.359,,,,,,,144.5879121,0.19612069,
20150820,M,3500,Pyrethrum tatsienense,Pyrethrum_tatsinense,1,2,1.2473,0.0473,1,0.0091,1,0.474,,,,,,,137.0659341,0.192389006,
20150820,M,3500,Pyrethrum tatsienense,Pyrethrum_tatsinense,1,3,0.9017,0.0244,1,0.0057,1,0.358,,,,,,,158.1929825,0.233606557,
20150820,M,3500,Pyrethrum tatsienense,Pyrethrum_tatsinense,1,4,0.5621,0.0132,1,0.0028,1,0.346,,,,,,,200.75,0.212121212,
20150820,M,3500,Pyrethrum tatsienense,Pyrethrum_tatsinense,1,5,0.5592,0.0128,1,0.0034,1,0.287,,,,,,,164.4705882,0.265625,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,1,1,5.1115,0.0298,1,0.0056,1,0.239,,,,,,,912.7678571,0.187919463,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,1,2,6.2765,0.0285,1,0.0069,1,0.286,,,,,,,909.6376812,0.242105263,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,1,3,3.1327,0.0464,1,0.0074,1,0.307,,,,,,,423.3378378,0.159482759,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,1,4,5.4479,0.0794,1,0.0106,1,0.294,,,,,,,513.9528302,0.133501259,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,1,5,3.4775,0.0566,1,0.0085,1,0.354,,,,,,,409.1176471,0.150176678,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,2,1,3.1943,0.0442,1,0.0089,1,0.314,,,,,,,358.9101124,0.201357466,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,2,2,2.9474,0.0458,1,0.0088,1,0.361,,,,,,,334.9318182,0.192139738,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,2,3,3.2647,0.0153,1,0.0016,1,0.267,,,,,,,2040.4375,0.104575163,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,2,4,3.6811,0.0523,1,0.0087,1,0.265,,,,,,,423.1149425,0.166347992,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,2,5,3.1637,0.0427,1,0.0075,1,0.224,,,,,,,421.8266667,0.175644028,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,3,1,5.2772,0.1292,1,0.0214,1,0.293,,,,,,,246.5981308,0.165634675,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,3,2,5.2477,0.1258,1,0.0176,1,0.336,,,,,,,298.1647727,0.13990461,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,3,3,5.1909,0.108,1,0.0146,1,0.281,,,,,,,355.5410959,0.135185185,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,3,4,4.2871,0.0703,1,0.0086,1,0.311,,,,,,,498.5,0.122332859,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,3,5,4.9522,0.0838,1,0.0132,1,0.292,,,,,,,375.1666667,0.1575179,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,4,1,8.7999,0.2361,1,0.0274,1,0.301,,,,,,,321.1642336,0.11605252,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,4,2,8.763,0.2763,1,0.0322,1,0.336,,,,,,,272.1428571,0.116539993,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,4,3,8.6024,0.2368,1,0.033,1,0.32,,,,,,,260.6787879,0.139358108,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,4,4,7.5442,0.1676,1,0.0231,1,0.297,,,,,,,326.5887446,0.137828162,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,4,5,7.7766,0.1493,1,0.0284,1,0.37,,,,,,,273.8239437,0.190221031,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,5,1,3.6793,0.0762,1,0.0129,1,0.287,,,,,,,285.2170543,0.169291339,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,5,2,3.132,0.0583,1,0.0071,1,0.288,,,,,,,441.1267606,0.121783877,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,5,3,3.9796,0.076,1,0.0124,1,0.293,,,,,,,320.9354839,0.163157895,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,5,4,4.2692,0.0803,1,0.0127,1,0.29,,,,,,,336.1574803,0.158156912,
20150820,M,3500,Rhodiola yunnanensis,Rhodiola_yunnanensis,5,5,4.1101,0.0701,1,0.0117,1,0.332,,,,,,,351.2905983,0.166904422,
20150820,M,3500,Rhodiola yunnanensis,Rodiola_yunnanensis,1,3,6.0069,NA,,NA,,,,,,,,,NA,NA,
20150820,M,3500,Rhodiola yunnanensis,Rodiola_yunnanensis,2,1,2.6128,NA,,NA,,,,,,,,,NA,NA,
20150820,M,3500,Rhodiola yunnanensis,Rodiola_yunnanensis,2,2,2.4669,NA,,NA,,,,,,,,,NA,NA,
20150820,M,3500,Rhodiola yunnanensis,Rodiola_yunnanensis,2,3,2.2392,NA,,NA,,,,,,,,,NA,NA,
20150820,M,3500,Rhodiola yunnanensis,Rodiola_yunnanensis,2,4,2.5453,NA,,NA,,,,,,,,,NA,NA,
20150820,M,3500,Rhodiola yunnanensis,Rodiola_yunnanensis,2,5,2.2654,NA,,NA,,,,,,,,,NA,NA,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,1,1,13.0856,0.118,2,0.0629,1,0.13,,,,,,,208.0381558,0.533050847,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,1,2,10.9213,0.108,2,0.0548,1,0.173,,,,,,,199.2937956,0.507407407,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,1,3,9.0793,0.076,2,0.044,1,0.144,,,,,,,206.3477273,0.578947368,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,1,4,3.0441,0.019,2,0.0122,1,0.131,,,,,,,249.5163934,0.642105263,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,1,5,3.924,0.0166,2,0.0121,1,0.093,,,,,,,324.2975207,0.728915663,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,2,1,8.3506,0.089,2,0.0474,1,0.169,,,,,,,176.1729958,0.53258427,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,2,2,7.6459,0.0073,2,0.0393,1,0.187,,,,,,,194.5521628,5.383561644,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,2,3,6.9746,0.067,2,0.0436,1,0.155,,,,,,,159.9678899,0.650746269,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,2,4,7.7545,0.068,2,0.0471,1,0.161,,,,,,,164.6390658,0.692647059,
20150820,M,3500,Rosa omeiensis,Rosa_omeiensis,2,5,2.8124,0.023,2,0.0129,1,0.12,,,,,,,218.0155039,0.560869565,
20150820,M,3500,Rosa prattii,Rosa_pratii,1,1,3.153,0.0188,1,0.011,1,0.189,,,,,,,286.6363636,0.585106383,
20150820,M,3500,Rosa prattii,Rosa_pratii,1,2,3.6143,0.0215,1,0.0137,1,0.492,0.34,,,,,,263.8175182,0.637209302,
20150820,M,3500,Rosa prattii,Rosa_pratii,1,3,3.0917,0.018,1,0.0106,1,0.247,,,,,,,291.6698113,0.588888889,
20150820,M,3500,Rosa prattii,Rosa_pratii,1,4,3.449,0.0239,1,0.0115,1,0.308,0.284,,,,,,299.9130435,0.481171548,
20150820,M,3500,Rosa prattii,Rosa_pratii,1,5,2.9791,0.0187,1,0.011,1,0.395,0.294,,,,,,270.8272727,0.588235294,
20150820,M,3500,Rosa prattii,Rosa_pratii,2,1,2.1245,0.0135,1,0.0068,1,0.23,0.194,,,,,,312.4264706,0.503703704,
20150820,M,3500,Rosa prattii,Rosa_pratii,2,2,4.0016,0.0306,1,0.0218,1,0.308,0.268,,,,,,183.559633,0.712418301,
20150820,M,3500,Rosa prattii,Rosa_pratii,2,3,3.7509,0.0266,1,0.0136,1,0.189,0.168,,,,,,275.8014706,0.511278195,
20150820,M,3500,Rosa prattii,Rosa_pratii,2,4,1.6166,0.0052,1,0.004,1,0.351,0.362,,,,,,404.15,0.769230769,
20150820,M,3500,Rosa prattii,Rosa_pratii,2,5,1.6868,0.0065,1,0.0039,1,0.253,0.293,,,,,,432.5128205,0.6,
20150820,M,3500,Rubus pileatus,Rubus_pinectus,1,1,0.6168,0.175,2,0.0571,1,0.287,0.405,,,,,,10.80210158,0.326285714,
20150820,M,3500,Rubus pileatus,Rubus_pinectus,1,2,48.6922,0.867,2,0.3233,1,0.343,0.366,0.351,,,,,150.6099598,0.37289504,
20150820,M,3500,Rubus pileatus,Rubus_pinectus,2,1,34.5839,0.6548,1,0.2547,1,0.532,0.476,0.326,0.306,0.318,,,135.7828818,0.388973732,
20150820,M,3500,Rubus pileatus,Rubus_pinectus,2,2,39.3128,0.7201,1,0.2851,1,0.333,0.368,0.348,0.358,0.346,,,137.8912662,0.395917234,
20150820,M,3500,Rubus pileatus,Rubus_pinectus,2,3,35.2481,0.554,2,0.1943,1,0.277,0.306,0.208,,,,,181.4107051,0.350722022,
20150820,M,3500,Rubus pileatus,Rubus_pinectus,2,4,15.2917,0.225,2,0.0717,1,0.223,0.247,,,,,,213.2733612,0.318666667,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,1,1,5.5416,0.086,2,0.0274,1,0.286,0.139,,,,,,202.2481752,0.318604651,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,1,2,4.0271,0.062,2,0.0162,1,0.323,0.133,,,,,,248.5864198,0.261290323,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,1,3,2.6875,0.017,2,0.0095,1,0.216,,,,,,,282.8947368,0.558823529,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,1,4,5.4452,0.082,2,0.0283,1,0.33,0.136,,,,,,192.409894,0.345121951,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,1,5,2.5636,0.009,2,0.0057,1,0.179,,,,,,,449.754386,0.633333333,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,2,1,5.6823,0.075,2,0.0321,1,0.391,0.14,,,,,,177.0186916,0.428,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,2,2,5.0158,0.109,2,0.0349,1,0.438,0.161,,,,,,143.7191977,0.320183486,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,2,3,4.7295,0.086,2,0.0279,1,0.29,0.135,,,,,,169.516129,0.324418605,
20150820,M,3500,Saussurea ceterach,Saussurea_cetrach,2,4,5.2198,0.084,2,0.0291,1,0.332,0.182,,,,,,179.3745704,0.346428571,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,1,1,2.9609,0.017,2,0.0046,1,0.11,,,,,,,643.673913,0.270588235,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,1,2,2.9905,0.016,2,0.0033,1,0.169,,,,,,,906.2121212,0.20625,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,1,3,3.1778,0.023,2,0.0055,1,0.132,,,,,,,577.7818182,0.239130435,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,1,4,3.5831,0.023,2,0.0048,1,0.153,,,,,,,746.4791667,0.208695652,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,1,5,4.1618,0.015,2,0.0036,1,0.191,,,,,,,1156.055556,0.24,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,2,1,4.0227,0.057,2,0.0119,1,0.197,,,,,,,338.0420168,0.20877193,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,2,2,4.391,0.021,2,0.005,1,0.188,,,,,,,878.2,0.238095238,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,2,3,3.4116,0.03,2,0.0081,1,0.101,,,,,,,421.1851852,0.27,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,2,4,4.619,0.064,2,0.0132,1,0.265,,,,,,,349.9242424,0.20625,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,2,5,6.6978,0.1,2,0.0196,1,0.291,,,,,,,341.7244898,0.196,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,3,1,3.3733,0.0269,1,0.0061,1,0.166,,,,,,,553,0.226765799,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,3,2,5.9193,0.0935,1,0.0187,1,0.308,,,,,,,316.540107,0.2,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,3,3,4.2239,0.0564,1,0.0113,1,0.241,,,,,,,373.7964602,0.20035461,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,3,4,2.9533,0.0303,1,0.0069,1,0.195,,,,,,,428.0144928,0.227722772,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,3,5,3.7857,0.0505,1,0.0107,1,0.193,,,,,,,353.8037383,0.211881188,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,4,1,3.8328,0.05,2,0.01,1,0.316,,,,,,,383.28,0.2,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,4,2,3.7787,0.02,2,0.0096,1,0.149,,,,,,,393.6145833,0.48,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,4,3,4.9953,0.073,2,0.0138,1,0.34,,,,,,,361.9782609,0.189041096,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,4,4,2.6908,0.021,2,0.0047,1,0.259,,,,,,,572.5106383,0.223809524,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,4,5,5.1555,0.0767,1,0.0138,1,0.194,,,,,,,373.5869565,0.179921773,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,5,1,3.4333,0.0359,1,0.008,1,0.256,,,,,,,429.1625,0.222841226,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,5,2,10.7116,0.1701,1,0.0328,1,0.492,,,,,,,326.5731707,0.192827748,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,5,3,5.7158,0.099,1,0.019,1,0.39,,,,,,,300.8315789,0.191919192,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,5,4,7.396,0.128,2,0.0229,1,0.251,,,,,,,322.9694323,0.17890625,
20150820,M,3500,Swertia macrosperma,Swertsia_macrosperme,5,5,2.8494,0.028,2,0.0058,1,0.245,,,,,,,491.2758621,0.207142857,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,1,1,11.8031,0.1195,1,0.0415,1,0.101,,,,,,,284.4120482,0.347280335,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,1,2,3.448,0.021,1,0.0063,1,0.054,,,,,,,547.3015873,0.3,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,1,3,0.2219,0.1175,1,0.0379,1,0.08,,,,,,,5.854881266,0.322553191,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,1,4,2.7579,0.018,1,0.0057,1,0.052,,,,,,,483.8421053,0.316666667,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,1,5,12.7326,0.1441,1,0.0458,1,0.082,,,,,,,278.0043668,0.317834837,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,2,1,10.9838,0.1339,1,0.043,1,0.116,,,,,,,255.4372093,0.321135176,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,2,2,20.5722,0.2372,1,0.1119,1,0.102,,,,,,,183.844504,0.471753794,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,2,3,5.3587,0.0473,1,0.0148,1,0.082,,,,,,,362.0743243,0.312896406,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,2,4,2.9867,0.0259,1,0.0092,1,0.108,,,,,,,324.6413043,0.355212355,
20150820,M,3500,Thalictrum javanicum,Thalictrum_javanicum,2,5,5.1442,0.0465,1,0.015,1,0.089,0.142,,,,,,342.9466667,0.322580645,
20150820,M,3500,Trifolium repens,Trifolium_repens,1,1,6.0066,0.0001,1,0.0001,1,0.405,,,,,,,60066,1,
20150820,M,3500,Trifolium repens,Trifolium_repens,1,2,5.4867,0.0001,1,0.0001,1,0.39,0.411,0.417,,,,,54867,1,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,1,1,3.5119,0.038,2,0.0071,1,0.152,,,,,,,494.6338028,0.186842105,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,1,2,3.8943,0.056,2,0.0092,1,0.123,,,,,,,423.2934783,0.164285714,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,1,3,3.6262,0.039,2,0.0067,1,0.164,,,,,,,541.2238806,0.171794872,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,1,4,3.5064,0.047,2,0.0147,1,0.083,,,,,,,238.5306122,0.312765957,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,1,5,3.8067,0.045,2,0.0075,1,0.12,,,,,,,507.56,0.166666667,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,2,1,4.4596,0.077,2,0.0154,1,0.263,,,,,,,289.5844156,0.2,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,2,2,2.3376,0.027,2,0.0057,1,0.169,,,,,,,410.1052632,0.211111111,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,2,3,3.9157,0.069,2,0.0138,1,0.194,,,,,,,283.7463768,0.2,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,2,4,4.4257,0.072,2,0.0155,1,0.204,,,,,,,285.5290323,0.215277778,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,2,5,2.7353,0.03,2,0.0062,1,0.15,,,,,,,441.1774194,0.206666667,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,3,1,4.3893,0.058,2,0.0113,1,0.107,,,,,,,388.4336283,0.194827586,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,3,2,3.6655,0.043,2,0.0081,1,0.168,,,,,,,452.5308642,0.188372093,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,3,3,3.5209,0.043,2,0.0087,1,0.125,,,,,,,404.7011494,0.202325581,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,3,4,4.072,0.05,2,0.0088,1,0.145,,,,,,,462.7272727,0.176,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,3,5,2.2672,0.025,2,0.0044,1,0.092,,,,,,,515.2727273,0.176,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,4,1,2.9085,0.0167,1,0.0037,1,0.152,,,,,,,786.0810811,0.221556886,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,4,2,3.5151,0.0205,1,0.0046,1,0.155,,,,,,,764.1521739,0.224390244,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,4,3,4.1608,0.0318,1,0.0063,1,0.249,,,,,,,660.4444444,0.198113208,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,4,4,4.1667,0.0326,1,0.0056,1,0.21,,,,,,,744.0535714,0.171779141,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,4,5,2.5321,0.0179,1,0.0031,1,0.141,,,,,,,816.8064516,0.173184358,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,5,1,6.2509,0.096,2,0.0216,1,0.088,,,,,,,289.3935185,0.225,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,5,2,6.0378,0.093,2,0.0206,1,0.119,,,,,,,293.0970874,0.221505376,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,5,3,6.8295,0.089,2,0.0179,1,0.108,,,,,,,381.5363128,0.201123596,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,5,4,6.4464,0.104,2,0.0227,1,0.096,,,,,,,283.9823789,0.218269231,
20150820,M,3500,Veronica szechuanica,Veronica_szechuanica,5,5,5.51,0.0941,1,0.0188,1,0.211,,,,,,,293.0851064,0.19978746,
20150820,M,3500,Youngia racemifera,Jungia_pratii,1,1,5.6879,0.0893,1,0.0147,1,0.184,,,,,,,386.9319728,0.164613662,
20150820,M,3500,Youngia racemifera,Jungia_pratii,1,2,3.7924,0.051,2,0.0099,1,0.433,0.266,,,,,,383.0707071,0.194117647,
20150820,M,3500,Youngia racemifera,Jungia_pratii,2,1,4.6958,0.018,2,0.015,1,0.123,,,,,,,313.0533333,0.833333333,
20150820,M,3500,Youngia racemifera,Jungia_pratii,2,2,2.4035,0.0097,1,0.0074,1,0.178,,,,,,,324.7972973,0.762886598,
20150820,M,3500,Youngia racemifera,Jungia_pratii,2,3,1.578,0.0057,1,0.0028,1,0.104,,,,,,,563.5714286,0.49122807,
20150820,M,3500,Youngia racemifera,Jungia_pratii,3,1,6.0717,0.066,1,0.0202,1,0.204,,,,,,,300.5792079,0.306060606,
20150820,M,3500,Youngia racemifera,Jungia_pratii,3,2,7.1307,0.0902,1,0.0221,1,0.117,0.106,,,,,,322.6561086,0.245011086,
20150820,M,3500,Youngia racemifera,Jungia_pratii,3,3,2.2087,0.0109,1,0.0046,1,0.186,,,,,,,480.1521739,0.422018349,
20150820,M,3500,Youngia racemifera,Jungia_pratii,3,4,2.9115,0.0157,1,0.0068,1,0.124,,,,,,,428.1617647,0.433121019,
20150820,M,3500,Youngia racemifera,Jungia_pratii,4,1,5.1483,0.077,2,0.0213,1,0.278,0.186,,,,,,241.7042254,0.276623377,
20150820,M,3500,Youngia racemifera,Jungia_pratii,4,2,2.1704,0.02,2,0.0054,1,0.177,0.104,,,,,,401.9259259,0.27,
20150820,M,3500,Youngia racemifera,Jungia_pratii,4,3,11.3582,0.214,2,0.0523,1,0.228,0.287,0.208,,,,,217.1739962,0.244392523,
20150820,M,3500,Youngia racemifera,Jungia_pratii,5,1,2.9151,0.0369,2,0.0123,1,0.221,0.198,,,,,,237,0.333333333,
20150820,M,3500,Youngia racemifera,Jungia_pratii,5,2,3.4373,0.048,2,0.0162,1,0.185,0.195,,,,,,212.1790123,0.3375,
20150820,M,3500,Rubus pungens,Rubus_pongem,1,1,5.3705,0.095,2,0.0332,1,0.327,0.317,0.301,,,,,161.7620482,0.349473684,
20150820,M,3500,Rubus pungens,Rubus_pongem,1,2,19.0667,0.367,2,0.1385,1,0.327,0.292,0.328,,,,,137.665704,0.377384196,
20150820,M,3500,Rubus pungens,Rubus_pongem,1,3,11.4216,0.202,2,0.079,1,0.357,0.279,0.25,,,,,144.5772152,0.391089109,
20150820,M,3500,Rubus pungens,Rubus_pongem,1,4,13.0411,0.25,2,0.0946,1,0.34,0.448,0.456,,,,,137.8551797,0.3784,
20150820,M,3500,Rubus pungens,Rubus_pongem,1,5,23.5846,0.434,2,0.1677,1,0.242,0.338,0.295,0.283,0.323,,,140.6356589,0.38640553,
20150820,M,3500,Rubus pungens,Rubus_pongem,2,1,26.278,0.489,2,0.1758,1,0.207,0.202,0.316,0.305,,,,149.476678,0.359509202,
20150820,M,3500,Rubus pungens,Rubus_pongem,2,2,11.2037,0.201,2,0.0777,1,0.327,0.296,0.296,0.259,,,,144.1917632,0.386567164,
20150820,M,3500,Rubus pungens,Rubus_pongem,2,3,24.5055,0.442,2,0.16,1,0.312,0.338,0.233,0.372,,,,153.159375,0.36199095,
20150820,M,3500,Rubus pungens,Rubus_pongem,2,4,21.3345,0.172,2,0.0687,1,0.263,0.333,0.356,0.309,,,,310.5458515,0.399418605,
20150820,M,3500,Rubus pungens,Rubus_pongem,2,5,12.9072,0.249,2,0.0932,1,0.314,0.325,0.358,,,,,138.4892704,0.374297189,
20150820,A,3850,Acanthocalyx nepalensis,Acanthocalex_nepalensis,1,1,3.018,0.072,1,0.0225,1,0.365,0.454,,,,,,134.1333333,0.3125,
20150820,A,3850,Acanthocalyx nepalensis,Acanthocalex_nepalensis,1,2,1.3914,0.029,1,0.0113,1,0.294,,,,,,,123.1327434,0.389655172,
20150820,A,3850,Acanthocalyx nepalensis,Acanthocalex_nepalensis,2,1,8.1421,0.2235,1,0.0611,1,0.475,0.438,0.385,0.494,,,,133.2585925,0.273378076,
